name,NE_name,r,x,b,length,Comment,geometry,bus0,bus1,EIC_Code,TSO,CORE-TSO_bus0,CORE-TSO_bus1,v_nom,Maximum Current Imax (A) Period 1,Maximum Current Imax (A) Period 2,Maximum Current Imax (A) Period 3,Maximum Current Imax (A) Period 4,Maximum Current Imax (A) Period 5,Maximum Current Imax (A) Period 6,Maximum Current Imax (A) Fixed,Dynamic line rating (DLR) DLRmin(A),Dynamic line rating (DLR) DLRmax(A),s_nom,tie_line
1542,LIT 225KV N0 1 CARRIERES - VALESCOURT,2.065,13.764,9.926399999999999e-05,34.429,,"LINESTRING (2.4413589595362226 49.24306512721464, 2.4515122304184254 49.482877960205926)",749073921,147580998,17T000000019704F,RTE,CARRIERES,VALESCOURT,220,1023.0,1161.0,1161.0,1266.0,,,,,,278.52,False
1543,LIT 225kV N0 1 CARRIERES-MORU,1.7,11.31,8.142e-05,28.277,,"LINESTRING (2.4413589595362226 49.24306512721464, 2.6746006205953035 49.31128967634768)",749073921,118216361,17T000000019674Z,RTE,CARRIERES,MORU,220,1172.0,1285.0,1285.0,1388.0,,,,,,305.36,False
1544,LIT 225kV N0 1 CARRIERES-TERRIER,0.469,4.417,6.3648e-05,15.649,,"LINESTRING (2.4413589595362226 49.24306512721464, 2.2590062493849303 49.21758053852586)",749073921,85047359T,17T000000019676V,RTE,CARRIERES,TERRIER,220,2046.0,2300.0,2300.0,2400.0,,,,,,528.0,False
1545,LIT 225kV N0 1 CASTELLE (LA) - SAUMADE,0.49,3.271,0.00015303200000000002,9.379,,"LINESTRING (3.872228387746673 43.56798352589513, 3.8951790016879033 43.622885491798144)",455245314,22938964,17T000000021657W,RTE,CASTELLE (LA),SAUMADE,220,745.0,775.0,932.0,940.0,,,,,,206.8,False
1546,LIT 225kV N0 1 CASTELLE (LA) - TAMAREAU,1.455,9.013,7.305e-05,27.295,,"LINESTRING (3.872228387746673 43.56798352589513, 3.7161638078665895 43.63265775919642)",455245314,26376870T,17T000000021658U,RTE,CASTELLE (LA),TAMAREAU,220,745.0,870.0,932.0,1010.0,,,,,,222.2,False
1547,LIT 225kV N0 1 CASTELLET (LE) - ENCO-DE-BOTTE,1.344,8.918,6.4906e-05,22.408,,"LINESTRING (5.723857399015211 43.25069501797458, 5.480837385421024 43.32087643224695)",620325313,118213015,17T000000021682X,RTE,CASTELLET (LE),ENCO-DE-BOTTE,220,1062.0,1160.0,1160.0,1238.0,,,,,,272.36,False
1548,LIT 225kV N0 1 CASTELLET (LE) - ESCAILLON (L ),1.199,7.95,5.7862e-05,19.976,,"LINESTRING (5.723857399015211 43.25069501797458, 5.891941087949104 43.131947292506126)",620325313,405909509,17T000000021683V,RTE,CASTELLET (LE),ESCAILLON (L ),220,1062.0,1160.0,1160.0,1238.0,,,,,,272.36,False
1549,LIT 225kV N0 1 CAZARIL-JALIS,6.635,33.492,0.000236754,83.146,,"LINESTRING (0.5134819011821691 43.17131924861949, 0.5872963735399335 43.62215742649755)",110443404T,604408491,17T000000019785Q,RTE,CAZARIL,JALIS,220,828.0,908.0,908.0,986.0,,,,,,216.92,False
1550,LIT 225kV N0 1 CAZARIL-LANNEMEZAN,1.054,5.037,3.3138e-05,12.123,,"LINESTRING (0.5134819011821691 43.17131924861949, 0.3925980200747876 43.11305765558118)",110443404T,294002018,17T000000019786O,RTE,CAZARIL,LANNEMEZAN,220,828.0,908.0,908.0,986.0,,,,,,216.92,False
1551,LIT 225kV N0 1 CERGY - PLESSIS-GASSOT,1.982,17.165,0.00012497799999999998,43.02,,"LINESTRING (2.059280671924677 49.04898781715818, 2.432692844072572 49.03408698756378)",41722745T,82741307T,17T000000019863W,RTE,CERGY,PLESSIS-GASSOT,220,520.0,782.0,782.0,998.0,,,,,,219.56,False
1552,LIT 225kV N0 1 CERGY-PORCHEVILLE,1.632,10.7,7.7468e-05,27.066,,"LINESTRING (2.059280671924677 49.04898781715818, 1.7627504811047128 48.97139507572108)",41722745T,89022080,17T000000019864U,RTE,CERGY,PORCHEVILLE,220,926.0,1060.0,1060.0,1181.0,,,,,,259.82,False
1553,LIT 225kV N0 1 CERGY-PUISEUX,0.28,1.865,1.3507999999999998e-05,4.67,,"LINESTRING (2.059280671924677 49.04898781715818, 2.013096925278647 49.05455038499655)",41722745T,41591146,17T000000019865S,RTE,CERGY,PUISEUX,220,1172.0,1285.0,1285.0,1388.0,,,,,,305.36,False
1554,LIT 225kV N0 1 CERNAY-VESLE,1.051,7.006,5.0622e-05,17.55,,"LINESTRING (4.0863721644262885 49.272267784208864, 4.240553176727981 49.20151866320356)",83105240,82805188T,17T0000000199047,RTE,CERNAY,VESLE,220,1172.0,1285.0,1285.0,1388.0,,,,,,305.36,False
1555,LIT 225kV N0 1 CESTAS - MASQUET,1.049,6.969,6.3384e-05,17.6,,"LINESTRING (-0.7977558245576329 44.72014102422755, -0.9497360052630348 44.6199000805388)",584362062,135585545,17T0000000199144,RTE,CESTAS,MASQUET,220,932.0,1049.0,1049.0,1126.0,,,,,,247.72,False
1556,LIT 225kV N0 1 CESTAS - PESSAC,0.842,5.602,5.5454e-05,14.472,,"LINESTRING (-0.7977558245576329 44.72014102422755, -0.6666384020028564 44.788110883549216)",584362062,27558020,17T0000000199152,RTE,CESTAS,PESSAC,220,932.0,1049.0,1049.0,1126.0,,,,,,247.72,False
1557,LIT 225kV N0 1 CHABOSSIERE (LA)-CHEVIRE,0.422,2.86,2.1098e-05,7.334,,"LINESTRING (-1.6854145128422129 47.20669609384714, -1.6098709601334336 47.18707128467629)",92896823,39407602,17T000000019982O,RTE,CHABOSSIERE (LA),CHEVIRE,220,1249.0,1337.0,1337.0,1432.0,,,,,,315.04,False
1558,LIT 225kV N0 1 CHABOSSIERE (LA)-CORDEMAIS-POSTE,1.114,7.536,5.5842e-05,19.522,,"LINESTRING (-1.6854145128422129 47.20669609384714, -1.8704371826262487 47.286145689086325)",92896823,112342683T,17T000000019983M,RTE,CHABOSSIERE (LA),CORDEMAIS-POSTE,220,1249.0,1337.0,1337.0,1432.0,,,,,,315.04,False
1559,LIT 225kV N0 1 CHAINGY-DAMBRON,1.572,10.561,7.4586e-05,26.338,,"LINESTRING (1.8033191687367285 47.87560254679453, 1.855706801990768 48.1068751002881)",34198056T,86260748T,17T000000020068J,RTE,CHAINGY,DAMBRON,220,888.0,983.0,983.0,1042.0,,,,,,229.24,False
1560,LIT 225kV N0 1 CHALON-CHAMPVANS,5.585,25.536,0.00017239799999999998,61.86,,"LINESTRING (4.861159191235888 46.76297826395031, 5.444234868817103 47.09816885117608)",122568639,120464542,17T000000020108X,RTE,CHALON,CHAMPVANS,220,641.0,742.0,742.0,836.0,,,,,,183.92,False
1561,LIT 225kV N0 1 CHALON-GROSNE,0.752,7.047,0.000102744,25.08,,"LINESTRING (4.861159191235888 46.76297826395031, 4.711010142453491 46.62957828984784)",122568639,122563466T,17T000000020109V,RTE,CHALON,GROSNE,220,1400.0,1500.0,1500.0,1550.0,,,,,,341.0,False
1562,LIT 225kV N0 1 CHAMPAGNIER-EYBENS,0.519,3.384,2.4565999999999998e-05,8.4,,"LINESTRING (5.709151367175382 45.10635550659956, 5.753924021228646 45.15405608233715)",69813552T,40266681,17T000000021381A,RTE,CHAMPAGNIER,EYBENS,220,1093.0,1178.0,1178.0,1253.0,,,,,,275.66,False
1563,LIT 225kV N0 1 CHAMPAGNIER-GRISOLLES,5.011,32.529,0.00026152,82.181,,"LINESTRING (5.709151367175382 45.10635550659956, 6.136568761289745 44.57833833554754)",69813552T,101207712,17T000000021402S,RTE,CHAMPAGNIER,GRISOLLES,220,734.0,856.0,856.0,964.0,,,,,,212.08,False
1564,LIT 225kV N0 1 CHAMPAGNIER-MOIRANS,1.075,11.551,0.00012732599999999998,35.406,,"LINESTRING (5.709151367175382 45.10635550659956, 5.553324870453022 45.32828939533823)",69813552T,133637359,17T000000021403Q,RTE,CHAMPAGNIER,MOIRANS,220,1123.0,1211.0,1211.0,1290.0,,,,,,283.8,False
1565,LIT 225kV N0 1 CHAMPAGNIER-PARISET,1.13,3.95,2.8e-05,9.41,,"LINESTRING (5.709151367175382 45.10635550659956, 5.699779959520621 45.180166541487296)",69813552T,95810878,17T000000021404O,RTE,CHAMPAGNIER,PARISET,220,570.0,659.0,659.0,739.0,,,,,,162.58,False
1566,LIT 225kV N0 1 CHAMPAGNIER-SERRE-PONCON,5.92,39.82,0.0003,98.635,,"LINESTRING (5.709151367175382 45.10635550659956, 6.2677929386119215 44.469422616884)",69813552T,111769053,17T000000021406K,RTE,CHAMPAGNIER,SERRE-PONCON,220,734.0,856.0,856.0,964.0,,,,,,212.08,False
1567,LIT 225kV N0 1 CHAMPAGNOLE - FRASNE,1.637,9.735,7.233599999999999e-05,24.838,,"LINESTRING (5.907559333158064 46.75824829477787, 6.163036729368158 46.87190152579085)",122411058,159167277T,17T000000021418D,RTE,CHAMPAGNOLE,FRASNE,220,801.0,930.0,930.0,1053.0,,,,,,231.66,False
1568,LIT 225kV N0 1 CHAMPAGNOLE - SAONE,7.144,24.248,0.000152244,56.775,,"LINESTRING (5.907559333158064 46.75824829477787, 6.136097967126278 47.23334206044292)",122411058,589691209,17T000000021421O,RTE,CHAMPAGNOLE,SAONE,220,455.0,555.0,555.0,632.0,,,,,,139.04,False
1569,LIT 225kV N0 1 CHAMPAGNOLE-GENISSIAT-POSTE,11.011,36.498,0.000227824,85.139,,"LINESTRING (5.907559333158064 46.75824829477787, 5.80461320573897 46.055891422281526)",122411058,83293593T,17T000000021419B,RTE,CHAMPAGNOLE,GENISSIAT-POSTE,220,264.0,437.0,437.0,545.0,,,,,,119.9,False
1570,LIT 225kV N0 1 CHAMPS-REGNAUD-VIELMOULIN,2.649,12.359,8.601000000000001e-05,30.5,,"LINESTRING (5.059902941434284 47.352616929083744, 4.687244564902656 47.326143973596885)",122061929,179260933T,17T000000019343L,RTE,CHAMPS-REGNAUD,VIELMOULIN,220,843.0,909.0,909.0,996.0,,,,,,219.12,False
1571,LIT 225kV N0 1 CHAMPVANS-PYMONT,2.767,19.099,0.000140878,48.515,,"LINESTRING (5.444234868817103 47.09816885117608, 5.561860218028498 46.69169344953674)",120464542,122361853,17T0000000214492,RTE,CHAMPVANS,PYMONT,220,751.0,923.0,923.0,1056.0,,,,,,232.32,False
1572,LIT 225kV N0 1 CHATEAU-GOMBERT - ENCO-DE-BOTTE,0.337,1.122,0.000343364,6.355,,"LINESTRING (5.431688226984515 43.337700320067725, 5.480837385421024 43.32087643224695)",530490670,118213015,17T0000000192006,RTE,CHATEAU-GOMBERT,ENCO-DE-BOTTE,220,438.0,438.0,438.0,438.0,,,,,,96.36,False
1573,LIT 225kV N0 1 CHATEAUNEUF-DU-RHONE - TRICASTIN-POSTE (LE),1.723,8.881,6.1826e-05,21.904,,"LINESTRING (4.709232399507036 44.49552179616459, 4.715014039217039 44.32943108739138)",104240116,11278540T,17T000000019357A,RTE,CHATEAUNEUF-DU-RHONE,TRICASTIN-POSTE (LE),220,862.0,928.0,928.0,987.0,,,,,,217.14,False
1574,LIT 225kV N0 1 CHATEAUNEUF-DU-RHONE-LOGIS-NEUF,2.693,12.205,8.3676e-05,30.0,,"LINESTRING (4.709232399507036 44.49552179616459, 4.791391738240683 44.67464875775939)",104240116,135314787,17T000000019356C,RTE,CHATEAUNEUF-DU-RHONE,LOGIS-NEUF,220,862.0,928.0,928.0,987.0,,,,,,217.14,False
1575,LIT 225kV N0 1 CHAUSSEE (LA)-RECY,1.598,10.643,7.4268e-05,26.238,,"LINESTRING (4.511811489507886 48.83871518003745, 4.340563718304803 48.99478865974546)",164310983,147394017,17T000000021857O,RTE,CHAUSSEE (LA),RECY,220,1172.0,1268.0,1268.0,1355.0,,,,,,298.1,False
1576,LIT 225kV N0 1 CHAUSSEE (LA)-REVIGNY,2.335,15.545,0.000107632,38.162,,"LINESTRING (4.511811489507886 48.83871518003745, 4.998007903343888 48.81786201434056)",164310983,138382023T,17T000000021858M,RTE,CHAUSSEE (LA),REVIGNY,220,1140.0,1248.0,1248.0,1347.0,,,,,,296.34,False
1577,LIT 225kV N0 1 CHAVANOD-GENISSIAT-POSTE,4.69,16.11,0.000112,39.113,,"LINESTRING (6.081190186768357 45.8943070565616, 5.80461320573897 46.055891422281526)",183182430,83293593T,17T-FR-00000049P,RTE,CHAVANOD,GENISSIAT-POSTE,220,617.0,659.0,685.0,742.0,,,,,,163.24,False
1578,LIT 225kV N0 1 CHESNOY (LE)-COURTRY,1.747,8.063,5.6415999999999997e-05,19.948,,"LINESTRING (2.8668011257885 48.38932172009289, 2.774036609333008 48.54791757864118)",79866837T,26813222,17T000000020404T,RTE,CHESNOY (LE),COURTRY,220,899.0,984.0,984.0,1061.0,,,,,,233.42,False
