name,x,y,CORE-TSO_country,CORE-TSO_tso,OSM_type,OSM_name,OSM_country,OSM_voltage,OSM_operator,OSM_alt_name,Comments,CORE-TSO-name,geometry,transformer_dupplicate,v_nom
454932860,4.927894385142143,45.52143301430762,FR,RTE,Polygon,Poste électrique de Pont-Évêque,FR,225000;63000,RTE,,,PONT-EVEQUE,POINT (4.927894385142143 45.52143301430762),False,220.0
142456160,3.084848482583887,47.0312242258973,FR,RTE,Polygon,Poste électrique de Garchizy,FR,225000;63000,RTE,,,GARCHIZY,POINT (3.084848482583887 47.0312242258973),False,220.0
122568639,4.861159191235888,46.76297826395031,FR,RTE,Polygon,Chalon,FR,225000;63000,RTE,,,CHALON,POINT (4.861159191235888 46.76297826395031),False,220.0
111414142,-0.595459522044191,43.38588681989828,FR,RTE,Polygon,Poste électrique de Marsillon,FR,400000;225000;63000,RTE,,,"MARSILLON, TR 400/225kV 761 MARSILLON",POINT (-0.595459522044191 43.38588681989828),False,400.0
89158123,6.847868776808244,47.50738282361748,FR,RTE,Polygon,Poste électrique d’Étupes,FR,225000,RTE,,,ETUPES,POINT (6.847868776808244 47.50738282361748),False,220.0
98945703,3.345994851015576,49.843060656824456,FR,RTE,Polygon,Poste électrique de Setier,FR,225000;63000,RTE,,,SETIER,POINT (3.345994851015576 49.843060656824456),False,220.0
40266681,5.753924021228646,45.15405608233715,FR,RTE,Polygon,Poste électrique de Eybens,FR,225000;63000,RTE,,,EYBENS,POINT (5.753924021228646 45.15405608233715),False,220.0
47633664,6.358027002780437,45.28420864740964,FR,RTE,Polygon,Poste électrique de Longefan,FR,250000;150000;63000;42000,RTE,,,LONGEFAN,POINT (6.358027002780437 45.28420864740964),False,220.0
118400623,1.597398794625105,42.85152169189067,FR,RTE,Polygon,Poste électrique de Tarascon,FR,225000;150000;63000,RTE,,,TARASCON,POINT (1.597398794625105 42.85152169189067),False,220.0
241189382,5.017941674506537,43.82718753588387,FR,RTE,Polygon,Poste électrique du Plan d'Orgon,FR,400000;225000;63000,RTE,,,"PLAN-D ORGON, TR 400/225kV 761 PLAN-D ORGON",POINT (5.017941674506537 43.82718753588387),False,400.0
142571672,0.5636695063434676,44.22782887236149,FR,RTE,Polygon,Poste électrique de Colayrac,FR,225000;63000,RTE,,,COLAYRAC,POINT (0.5636695063434676 44.22782887236149),False,220.0
85710783,1.0123451804494543,49.65711145486719,FR,RTE,Polygon,Poste électrique de Barnabos,FR,400000,RTE,,,BARNABOS,POINT (1.0123451804494543 49.65711145486719),False,400.0
147580954,6.478891663181518,46.33032515307882,FR,RTE,Polygon,Poste électrique d’Allinges,FR,225000;63000,RTE,,,ALLINGES,POINT (6.478891663181518 46.33032515307882),False,220.0
80719004,2.8044044238252783,44.05121202333035,FR,RTE,Polygon,Poste électrique de Saint-Victor,FR,225000;63000,RTE,,,ST-VICTOR,POINT (2.8044044238252783 44.05121202333035),False,220.0
183182430,6.081190186768357,45.8943070565616,FR,RTE,Polygon,Poste électrique de Chavanod,FR,225000;63000,RTE,,,CHAVANOD,POINT (6.081190186768357 45.8943070565616),False,220.0
116669781,2.6074795015007908,44.387281920692296,FR,RTE,Polygon,Poste électrique d'Onet le Chateau,FR,225000;63000;20000,RTE,,,ONET-LE-CHATEAU,POINT (2.6074795015007908 44.387281920692296),False,220.0
122755047,5.549946296844648,46.198835219783845,FR,RTE,Polygon,Poste électrique d’Izernore,FR,225000;63000,RTE,,,IZERNORE,POINT (5.549946296844648 46.198835219783845),False,220.0
14974823,1.5788579946090004,47.71877618028544,FR,RTE,MultiPolygon,Saint Laurent Nouan,FR,400000,RTE,,,BEAUREGARD (SAINT-LAURENT-NOUAN),POINT (1.5788579946090004 47.71877618028544),False,220.0
24035563,4.06960035518224,43.70431757950029,FR,RTE,Polygon,Poste électrique de Saint-Christol,FR,225000,RTE,,,ST-CHRISTOL,POINT (4.06960035518224 43.70431757950029),False,220.0
111456385,-0.6136875659121412,44.61410792127042,FR,RTE,Polygon,Poste électrique de Saucats,FR,400000;225000;63000,RTE,,,"SAUCATS, TR 400/225kV 761 SAUCATS, TR 400/225kV 762 SAUCATS, TR 400/225kV 763 SAUCATS",POINT (-0.6136875659121412 44.61410792127042),False,400.0
122923029,4.075916918895093,46.60965909975807,FR,RTE,Polygon,Gueugnon (EGD),FR,225000;63000,RTE,Gueugnon,,GUEUGNON,POINT (4.075916918895093 46.60965909975807),False,220.0
105202875,4.84746550041871,43.4283396615575,FR,RTE,Polygon,Darse,FR,225000,RTE,,,DARSE,POINT (4.84746550041871 43.4283396615575),False,220.0
27266058,2.6482418568513992,48.778846986017214,FR,RTE,Polygon,Poste électrique de Morbras,FR,400000;225000,RTE,,Multiple matches,"MORBRAS, TR 400/225kV 761 MORBRAS, TR 400/225kV 762 MORBRAS, TR 400/225kV 763 MORBRAS, TR 400/225kV 764 MORBRAS",POINT (2.6482418568513992 48.778846986017214),False,400.0
84452130,4.68992862473872,45.81878305024402,FR,RTE,Polygon,Poste électrique de Charpenay,FR,400000;225000;63000,RTE,,,"CHARPENAY, TR 400/225kV 761 CHARPENAY, TR 400/225kV 762 CHARPENAY",POINT (4.68992862473872 45.81878305024402),False,400.0
756397226,3.538943382542041,50.37593184538432,FR,RTE,Polygon,Poste électrique de Valenciennes,FR,225000,RTE,,,VALENCIENNES,POINT (3.538943382542041 50.37593184538432),False,220.0
100804905,18.833194336411143,47.3377517985752,HU,MAVIR,Polygon,Martonvásár 400/220 kV MAVIR alállomás,HU,400000;220000,,,Duplicated OSM name: 100804905 493695109 ,"Martonvasar, TR Martonvasar TR1, TR Martonvasar TR2",POINT (18.833194336411143 47.3377517985752),False,400.0
155227474,20.969864222342363,47.94293009073979,HU,MAVIR,Polygon,Sajószöged 400/220/132 kV MAVIR alállomás,HU,400000;220000;132000,MAVIR,,,"Sajoszoged, TR Sajoszoged TR3",POINT (20.969864222342363 47.94293009073979),False,400.0
100804921,18.91569019437143,47.32714136661012,HU,MAVIR,Polygon,Dunamenti 220/132 kV MAVIR alállomás,HU,220000;132000,MAVIR,,,Dunamenti,POINT (18.91569019437143 47.32714136661012),False,220.0
96705565,17.170136160350594,46.79109228568549,HU,MAVIR,Polygon,Hévíz 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,"Heviz, Hevitz",POINT (17.170136160350594 46.79109228568549),False,400.0
33846555,18.30643160140852,46.078115506432624,HU,MAVIR,Polygon,Pécs 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,"Pecs 2, Pecs 1, Pecs",POINT (18.30643160140852 46.078115506432624),False,400.0
289912792,22.074692602300345,48.20188630149576,HU,MAVIR,Polygon,Kisvárda OVIT 220/132/25 kV MAVIR–MÁV alállomás,HU,220000;132000;25000,MAVIR;MÁV,,,Kisvarda,POINT (22.074692602300345 48.20188630149576),False,220.0
293340652,21.51141452167433,47.61607867295489,HU,MAVIR,Polygon,Debrecen Józsa alállomás,HU,400000;132000,MAVIR,,,Jozsa,POINT (21.51141452167433 47.61607867295489),False,400.0
124244078,17.69353919510682,47.67317579242793,HU,MAVIR,Polygon,Győr OVIT 400/220/132 kV MAVIR alállomás,HU,400000;220000;132000,MAVIR,,,"Gyor, Gyoer",POINT (17.69353919510682 47.67317579242793),False,400.0
100872886,19.162471390835982,47.69224259917039,HU,MAVIR,Polygon,Göd 400/220/132 kV MAVIR alállomás,HU,400000;220000;132000,MAVIR,,,God,POINT (19.162471390835982 47.69224259917039),False,400.0
254847446,18.65306674961196,47.47302749228989,HU,MAVIR,Polygon,Bicske Dél Alállomás,HU,400000;132000,MAVIR,,,Bicske Del,POINT (18.65306674961196 47.47302749228989),False,400.0
244038276,18.26802984219656,47.502302441734834,HU,MAVIR,Polygon,Oroszlány 220/132 kV MAVIR alállomás,HU,220000;132000,MAVIR / Vértesi Erőmű,,,Oroszlany,POINT (18.26802984219656 47.502302441734834),False,220.0
142109093,19.58058961052992,47.22448555178197,HU,MAVIR,Polygon,Albertirsa 400 kV MAVIR alállomás,HU,400000,MAVIR,,,Albertirsa,POINT (19.58058961052992 47.22448555178197),False,400.0
9470706,19.133272626871207,47.53165550393821,HU,MAVIR,MultiPolygon,Zugló 220/132 kV MAVIR alállomás,HU,220000;132000;10000,MAVIR;ELMŰ,,,Zuglo,POINT (19.133272626871207 47.53165550393821),False,220.0
166155511,16.679366460639443,47.23135829661653,HU,MAVIR,Polygon,Szombathely 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,"Szombathely, Szombathely 1, Szombathely 2",POINT (16.679366460639443 47.23135829661653),False,400.0
503615215,18.943273973087862,47.27570791492139,HU,MAVIR,Polygon,Szigetcsép 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Szigetcsep,POINT (18.943273973087862 47.27570791492139),False,400.0
251018026,21.303491424081624,48.02325613946898,HU,MAVIR,Polygon,Tiszalök MAVIR alállomás,HU,220000;132000,MAVIR,,,Tiszalok,POINT (21.303491424081624 48.02325613946898),False,220.0
65034002,18.018338291880685,47.10709293169299,HU,MAVIR,Polygon,Litér alállomás,HU,400000;132000,MAVIR,,,Liter,POINT (18.018338291880685 47.10709293169299),False,400.0
142106943,17.80487082817465,47.73441265002582,HU,MAVIR,Polygon,Gönyü 400kV MAVIR alállomás,HU,400000,MAVIR,,,Gonyu,POINT (17.80487082817465 47.73441265002582),False,400.0
325372656,18.75394734999996,47.05271129999999,HU,MAVIR,Polygon,Perkáta 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Perkata,POINT (18.75394734999996 47.05271129999999),False,400.0
100788162,18.858215636428188,46.57018986403191,HU,MAVIR,Polygon,Paks 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Paks,POINT (18.858215636428188 46.57018986403191),False,400.0
859708761,22.1674534644767,48.146220305221405,HU,MAVIR,Polygon,Szabolcsbáka 750/400 kV MAVIR alállomás,HU,750000;400000,MAVIR,,,Szabolcsbaka,POINT (22.1674534644767 48.146220305221405),False,750.0
167896114,20.590938846476764,48.26174033994116,HU,MAVIR,Polygon,Sajóivánka 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Sajoivanka,POINT (20.590938846476764 48.26174033994116),False,400.0
986231091,21.64366607892024,48.06467452229934,HU,MAVIR,Polygon,Buj alállomás,HU,400000,Mavir Zrt.,,,Buj,POINT (21.64366607892024 48.06467452229934),False,400.0
252028146,20.147962066669336,47.20531334345898,HU,MAVIR,Polygon,Szolnok OVIT 400/220/132/22 kV-os MAVIR alállomás,HU,400000;220000;132000;22000,MAVIR,,,Szolnok,POINT (20.147962066669336 47.20531334345898),False,400.0
195168461,21.01426776343557,46.70685390746823,HU,MAVIR,Polygon,Békéscsaba OVIT 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Bekescsaba,POINT (21.01426776343557 46.70685390746823),False,400.0
464834617,19.328065568199435,47.53598318016545,HU,MAVIR,Polygon,Kerepes 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Kerepes,POINT (19.328065568199435 47.53598318016545),False,400.0
251991299,20.107450928233767,47.77376506083704,HU,MAVIR,Polygon,Detk 220/132 kV-os MAVIR alállomás,HU,220000;132000,MAVIR/Mátrai Erőmű,,,Detk,POINT (20.107450928233767 47.77376506083704),False,220.0
113570302,17.836300454303043,46.41457426774776,HU,MAVIR,Polygon,Toponár 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Toponar,POINT (17.836300454303043 46.41457426774776),False,400.0
100844170,19.206411732768068,47.3202175335064,HU,MAVIR,Polygon,Ócsa 220/132 kV MAVIR alállomás,HU,220000;132000,MAVIR,,,Ocsa,POINT (19.206411732768068 47.3202175335064),False,220.0
155803703,20.85356932476212,48.12090583849516,HU,MAVIR,Polygon,Felsőzsolca 400/132/35/22 kV MAVIR alállomás,HU,400000;132000;35000;22000,MAVIR,,,Felsozsolca,POINT (20.85356932476212 48.12090583849516),False,400.0
100962927,20.128398472246765,46.30634816913575,HU,MAVIR,Polygon,Sándorfalva 400/132 kV MAVIR alállomás,HU,400000;132000,MAVIR,,,Sandorfalva,POINT (20.128398472246765 46.30634816913575),False,400.0
59683455,16.702004590014255,43.455143078003246,HR,HOPS,Polygon,TS HE Zakučac,HR,220000,HOPS,,,Zakucac,POINT (16.702004590014255 43.455143078003246),False,220.0
162022271,15.90320580641638,43.7563887629872,HR,HOPS,Polygon,TS Bilice,HR,220000,HEP,,,Bilice,POINT (15.90320580641638 43.7563887629872),False,220.0
210745193,14.166639020401664,45.13759095068813,HR,HOPS,Polygon,TS Plomin,HR,220000;110000,,,,Plomin,POINT (14.166639020401664 45.13759095068813),False,220.0
163860997,15.754697508916308,44.20739603205118,HR,HOPS,Polygon,TS Velebit,HR,400000,,,,Velebit,POINT (15.754697508916308 44.20739603205118),False,400.0
96704507,16.913620396857503,45.44808129393219,HR,HOPS,Polygon,TS Međurić,HR,220000;110000;35000,,,,Meduric,POINT (16.913620396857503 45.44808129393219),False,220.0
43337263,16.501137760625255,43.60034628306173,HR,HOPS,Polygon,TS Konjsko,HR,400000;220000;110000,,,,"Konjsko, TR 1 400/220 Konjsko, TR 2 400/220 Konjsko",POINT (16.501137760625255 43.60034628306173),False,400.0
170366194,16.413784818458154,45.45249239916493,HR,HOPS,Polygon,TS TE Sisak,HR,220000;110000,,,,"TE Sisak, Sisak",POINT (16.413784818458154 45.45249239916493),False,220.0
89819945,16.111931723789546,45.66744458983233,HR,HOPS,Polygon,TS Mraclin,HR,220000,,,,Mraclin,POINT (16.111931723789546 45.66744458983233),False,220.0
89817617,14.564047324517,45.31627413145602,HR,HOPS,Polygon,TS Melina,HR,400000,HEP,,,"Melina, TR1 400/220 kV Melina, TR2 400/220 kV Melina",POINT (14.564047324517 45.31627413145602),False,400.0
173272584,14.925104123285342,44.94270937489568,HR,HOPS,Polygon,TS HE Senj,HR,220000,,,,Senj,POINT (14.925104123285342 44.94270937489568),False,220.0
89820062,16.16273069829474,45.8760846741548,HR,HOPS,Polygon,TS Žerjavinec,HR,400000,,,,"Zerjavinec, TR4 400/220 kV Zerjavinec",POINT (16.16273069829474 45.8760846741548),False,400.0
89818719,15.869315524690652,45.681494164982986,HR,HOPS,Polygon,TS Tumbri,HR,400000;110000,HEP,,,Tumbri,POINT (15.869315524690652 45.681494164982986),False,400.0
737067003,16.100797800000013,44.06449495000016,HR,HOPS,Polygon,TS Pađene,HR,33000;220000,,,,VE Padene,POINT (16.100797800000013 44.06449495000016),False,220.0
89823918,18.663329032177742,45.47318682879245,HR,HOPS,Polygon,TS Ernestinovo,HR,400000,HEP,,,Ernestinovo,POINT (18.663329032177742 45.47318682879245),False,400.0
273326173,15.105266530164672,44.99299996569549,HR,HOPS,Polygon,RP Brinje,HR,220000,HEP,,,Brinje,POINT (15.105266530164672 44.99299996569549),False,220.0
96722667,14.408791013493495,45.354799688351584,HR,HOPS,Polygon,TS Pehlin,HR,220000,,,,Pehlin,POINT (14.408791013493495 45.354799688351584),False,220.0
91823933,6.083459951697053,49.77641649213835,LU,Creos,Polygon,Roost,LU,220000;65000,,,,"ROOST , ROOST",POINT (6.083459951697053 49.77641649213835),False,220.0
63089603,6.114307027465442,49.90521500881797,LU,Creos,Polygon,Flebour,LU,220000;65000,,,,"FLEBOUR , FLEBOUR, Flebour",POINT (6.114307027465442 49.90521500881797),False,220.0
33814365,6.01888296174784,49.520842067754295,LU,Creos,Polygon,Schifflange,LU,220000;65000,Creos,,,"SCHIFFLANGE , SCHIFFLANGE, TR SCHIFFLANGE PST 1",POINT (6.01888296174784 49.520842067754295),False,220.0
1042974725,6.1397992204060605,49.66857630213514,LU,Creos,Polygon,Heisdorf,LU,220000;65000;20000,Creos,,Duplicated OSM name: 1042974725 13319688 ,"HEISDORF , Heisdorf",POINT (6.1397992204060605 49.66857630213514),False,220.0
33814243,6.03529260342793,49.60450384633605,LU,Creos,Polygon,Bertrange,LU,220000;65000;20000,,,,"BERTRANGE , BERTRANGE",POINT (6.03529260342793 49.60450384633605),False,220.0
95233545,6.139129615266771,49.55089121405385,LU,Creos,Polygon,Berchem,LU,220000,CREOS; SNCFL,,,BERCHEM ,POINT (6.139129615266771 49.55089121405385),False,220.0
471787127,6.179575974066955,49.59723113183391,LU,Creos,Polygon,Poste blindé d'Itzig/Blooren,LU,220000;65000;20000,creos,,,"BLOOREN , Blooren",POINT (6.179575974066955 49.59723113183391),False,220.0
362773746,5.952202897976003,49.496926480243935,LU,Creos,Polygon,Poste Oxylux,LU,220000,Creos,,,"OXYLUX , OXYLUX",POINT (5.952202897976003 49.496926480243935),False,220.0
87207800,6.52397500852322,53.00935325687387,NL,TENNET NL,Polygon,220 kV Zeijerveen,NL,220000;110000,TenneT,,,Zeyerveen,POINT (6.52397500852322 53.00935325687387),False,220.0
23135714,4.022624948372995,51.95562064469593,NL,TENNET NL,Polygon,380 kV Maasvlakte,NL,380000,TenneT,,,Maasvlakte,POINT (4.022624948372995 51.95562064469593),False,400.0
129638950,6.862388314132649,53.43595916453304,NL,TENNET NL,Polygon,380 kV Eemshaven Oudeschip,NL,380000,TenneT,,,Eemshaven Oude Schip,POINT (6.862388314132649 53.43595916453304),False,400.0
89178675,6.874131201012804,53.42484849242661,NL,TENNET NL,Polygon,380 kV Eemshaven,NL,380000;220000,TenneT,,,"Eemshaven, Eemshaven , Eemshaven het Hogeland, TR Eemshaven Hogeland 380kV TR 421, TR Eemshaven 380kV TR 423, TR Eemshaven 380kV TR 401, TR Eemshaven 380kV TR 402",POINT (6.874131201012804 53.42484849242661),False,400.0
72888152,4.530380409752995,52.036224553440725,NL,TENNET NL,Polygon,380 kV Bleiswijk,NL,380000;150000,TenneT,,,"Bleiswijk , Bleiswijk",POINT (4.530380409752995 52.036224553440725),False,400.0
87792499,5.664012703753524,51.926895884516746,NL,TENNET NL,Polygon,380 kV Dodewaard,NL,380000,TenneT,,,Dodewaard,POINT (5.664012703753524 51.926895884516746),False,400.0
934114405,5.0144905794483545,52.33677348850624,NL,TENNET NL,Polygon,380 kV Diemen,NL,380000;150000,TenneT,,,Diemen,POINT (5.0144905794483545 52.33677348850624),False,400.0
146901292,4.265958448045334,51.83935500270189,NL,TENNET NL,Polygon,380 kV Simonshaven,NL,380000,TenneT,,,Simonshaven,POINT (4.265958448045334 51.83935500270189),False,400.0
162176187,5.918538376096968,51.14844308929994,NL,TENNET NL,Polygon,380 kV Maasbracht,NL,380000,TenneT,,,"Maasbracht, MAASBRACHT",POINT (5.918538376096968 51.14844308929994),False,400.0
23096966,4.833142729425655,51.70077166754432,NL,TENNET NL,Polygon,380 kV Geertruidenberg,NL,380000,TenneT,,,"Geertruidenberg, Geertruidenberg ",POINT (4.833142729425655 51.70077166754432),False,400.0
700846836,6.856757246646629,53.45111229024387,NL,TENNET NL,Polygon,380 kV Doekegat,NL,380000,TenneT,,,Doekegat ,POINT (6.856757246646629 53.45111229024387),False,400.0
87342754,6.475187920022205,53.211372989998296,NL,TENNET NL,Polygon,220 kV Vierverlaten,NL,220000,TenneT,,,Vierverlaten,POINT (6.475187920022205 53.211372989998296),False,220.0
22984334,4.876179972253846,52.42895926281712,NL,TENNET NL,Polygon,380 kV Oostzaan,NL,380000;150000,TenneT,,,Oostzaan,POINT (4.876179972253846 52.42895926281712),False,400.0
165242802,4.630590254964904,51.91439880153188,NL,TENNET NL,Polygon,380 kV Krimpen a/d IJssel,NL,380000,TenneT,,,Krimpen a/d IJssel,POINT (4.630590254964904 51.91439880153188),False,400.0
480742730,4.987564850385728,52.16053223641526,NL,TENNET NL,Polygon,380 kV Breukelen Kortrijk,NL,380000,TenneT,,,Breukelen Kortrijk,POINT (4.987564850385728 52.16053223641526),False,400.0
739937233,3.727201903410419,51.43316524524093,NL,TENNET NL,Polygon,380 kV Borssele,NL,380000,TenneT,,,Borssele,POINT (3.727201903410419 51.43316524524093),False,400.0
72888154,4.307034047870905,52.01603292997449,NL,TENNET NL,Polygon,380 kV Wateringen,NL,380000;150000,TenneT,,,Wateringen,POINT (4.307034047870905 52.01603292997449),False,400.0
168037483,6.956747579336147,53.30338542562628,NL,TENNET NL,Polygon,220 kV Weiwerd,NL,220000;110000,TenneT,,,Weiwerd,POINT (6.956747579336147 53.30338542562628),False,220.0
162179284,5.53267904723604,51.446495733699614,NL,TENNET NL,Polygon,380 kV Eindhoven,NL,380000,TenneT,,,"Eindhoven, Eindhoven ",POINT (5.53267904723604 51.446495733699614),False,400.0
157902099,5.91313949268896,51.63859908145675,NL,TENNET NL,Polygon,380 kV Boxmeer,NL,380000;150000,TenneT,,,Boxmeer ,POINT (5.91313949268896 51.63859908145675),False,400.0
168039816,6.872957677393895,53.42446474118315,NL,TENNET NL,Polygon,220 kV Robbenplaat,NL,220000,TenneT,,,Robbenplaat,POINT (6.872957677393895 53.42446474118315),False,220.0
723528920,6.251793473184375,51.981703497815765,NL,TENNET NL,Polygon,380 kV Doetinchem,NL,380000;150000,TenneT,,,Doetinchem,POINT (6.251793473184375 51.981703497815765),False,400.0
87354306,6.190025591932109,52.529892811028446,NL,TENNET NL,Polygon,380 kV Zwolle,NL,380000,TenneT,,,"Zwolle, Zwolle ",POINT (6.190025591932109 52.529892811028446),False,400.0
