cluster_0,cluster_1,name_0,name_1,voltage_kv,egon_segments,egon_max_cables,egon_circuits,jao_single_hop,jao_multi_hop,jao_total_traversals,diff_vs_single,diff_vs_total,egon_length_km,cables_detail,sh_names,mh_names
osm_31367936,spatial_9397,Stockach 220kV,spatial_9397,220.0,2,3,1,0,2,2,,-1.0,3.4,"[3, 3]",,Beuren - Stockach bl; Y-Stokach (-Gurtweil - Laufenburg) ge-rt
osm_31367937,osm_31367940,Umspannwerk Gurtweil,Umspannwerk Tiengen,220.0,1,3,1,0,0,0,,,1.1,[3],,
osm_31367937,spatial_9402,Umspannwerk Gurtweil,spatial_9402,220.0,2,6,2,0,4,4,,-2.0,0.6,"[3, 6]",,Beuren - Gurtweil ge; Eichstetten - Gurtweil ge; Eichstetten - Gurtweil rt; Y-Stokach (-Gurtweil - Laufenburg) ge-rt
osm_31367940,spatial_1268,Umspannwerk Tiengen,spatial_1268,380.0,1,3,1,0,1,1,,0.0,21.4,[3],,Laufenburg - Tiengen ANDLSB      
osm_31367940,spatial_14018,Umspannwerk Tiengen,spatial_14018,220.0,1,3,1,0,1,1,,0.0,0.7,[3],,Kuehmoos - Tiengen gr
osm_31367940,spatial_14438,Umspannwerk Tiengen,spatial_14438,380.0,1,3,1,0,0,0,,,5.0,[3],,
osm_31653753,spatial_12188,Umspannwerk Stalldorf,spatial_12188,380.0,1,3,1,0,1,1,,0.0,4.3,[3],,Grafenrheinfeld - Stalldorf rt (416)
osm_31762305,osm_49577401,Station Norf,Station Sankt Peter 220 kV,220.0,3,3,1,3,1,4,-2.0,-3.0,9.1,"[3, 3, 3]",Norf - St. Peter NORF W ; Norf - St. Peter STUERZ O ; Norf - St. Peter STUERZ W ,Norf - Osterath ZONS W 
osm_31927411,spatial_35026,Alfstedt,spatial_35026,380.0,1,3,1,0,2,2,,-1.0,58.7,[3],,Y-Alfstedt (-Farge - Dollern) blau; Y-Alfstedt (-Elsfleth/W - Dollern) schwarz
osm_32062544,osm_32063539,Umspannwerk Güstrow,Bentwisch HGÜ,380.0,1,3,1,0,0,0,,,35.6,[3],,
osm_32062544,osm_39688875,Umspannwerk Güstrow,Umspannstation Windpark Iven,220.0,1,3,1,0,2,2,,-1.0,88.7,[3],,Pasewalk - Güstrow 315; Pasewalk - Güstrow 316
osm_32062544,spatial_139,Umspannwerk Güstrow,spatial_139,380.0,2,3,1,0,2,2,,-1.0,83.9,"[3, 3]",,Siedenbrünzow - Güstrow 512; Güstrow - Putlitz/Süd 514
osm_32062544,spatial_39430,Umspannwerk Güstrow,spatial_39430,220.0,2,3,1,0,3,3,,-2.0,0.7,"[3, 3]",,Bentwisch - Güstrow 275; Lüdershagen - Güstrow 317-276; Parchim/Süd - Güstrow 328
osm_32063539,spatial_35730,Bentwisch HGÜ,spatial_35730,380.0,1,3,1,0,0,0,,,7.4,[3],,
osm_32063539,spatial_39218,Bentwisch HGÜ,spatial_39218,380.0,2,3,1,0,0,0,,,0.5,"[3, 3]",,
osm_32076853,osm_829116805,Unterweser,Schaltanlage Elsfleth/West,380.0,1,3,1,2,0,2,-1.0,-1.0,27.1,[3],Elsfleth/W - Unterweser rot; Unterweser - Elsfleth/W weiss,
osm_32076853,spatial_37291,Unterweser,spatial_37291,380.0,2,3,1,0,0,0,,,0.5,"[3, 3]",,
osm_32151621,spatial_348,220-kV-Umspannwerk Kuppenheim,spatial_348,220.0,2,3,1,0,2,2,,-1.0,37.4,"[3, 3]",,Y-Buehl (-Daxlanden - Kuppenheim) rt; Y-Weier (-Daxlanden - Kuppenheim) ge
osm_32318130,osm_946710698,Bentwisch,Umspannwerk Lüdershagen,220.0,2,3,1,1,1,2,0.0,-1.0,129.5,"[3, 3]",Lüdershagen - Bentwisch 318,Lüdershagen - Güstrow 317-276
osm_32318130,spatial_7876,Bentwisch,spatial_7876,220.0,2,3,1,0,2,2,,-1.0,81.8,"[3, 3]",,Bentwisch - Güstrow 275; Lüdershagen - Güstrow 317-276
osm_32472806,spatial_1812,Station Mengede,spatial_1812,380.0,1,3,1,0,2,2,,-1.0,11.5,[3],,Emscherbruch - Mengede RECKLI N ; Y-Mengede (-Huellen - Kusenhorst) WESTFL W 
osm_32472806,spatial_5309,Station Mengede,spatial_5309,380.0,2,3,1,0,4,4,,-3.0,4.1,"[3, 3]",,Datteln - Mengede DATTLN O ; Datteln - Mengede DATTLN W ; Gersteinwerk - Mengede MENGED N ; Lippe - Mengede MENGED S 
osm_32725957,osm_32725958,Umspannwerk Oberwald,Umspannwerk Karlsruhe Ost,220.0,1,3,1,1,0,1,0.0,0.0,2.8,[3],Karlsruhe Ost - Oberwald rt,
osm_32725957,spatial_104,Umspannwerk Oberwald,spatial_104,220.0,2,3,1,0,1,1,,0.0,5.5,"[3, 3]",,Daxlanden - Oberwald rt
osm_32731290,spatial_38737,Karlsruhe-West,spatial_38737,220.0,2,3,1,0,2,2,,-1.0,1.0,"[3, 3]",,Daxlanden - KarlsruheWest ge; Daxlanden - KarlsruheWest rt
osm_32904794,spatial_9270,Station Sankt Hülfe,spatial_9270,380.0,2,3,1,1,0,1,0.0,0.0,23.9,"[3, 3]",Y-St. Huelfe (-Ohlensehlen - Wehrendorf) DUEMM S1 ,
osm_32966636,spatial_104,220 kV-Umspannwerk Birkenfeld,spatial_104,220.0,1,3,1,0,1,1,,0.0,18.5,[3],,Birkenfeld - Daxlanden ge
osm_32993727,spatial_2273,KW Niederaußem,spatial_2273,220.0,4,3,1,0,0,0,,,2.1,"[3, 3, 3, 3]",,
osm_33017336,spatial_14082,Abbenfleth,spatial_14082,220.0,2,3,1,0,0,0,,,5.3,"[3, 3]",,
osm_33042984,spatial_35166,Umspannwerk und Betriebszentrum Lehrte,spatial_35166,220.0,1,3,1,0,1,1,,0.0,13.9,[3],,Lehrte - Landesbergen 1
osm_33169401,osm_517421342,Umspannwerk Stendal West,Umspannwerk Parchim Süd,220.0,1,3,1,0,1,1,,0.0,118.3,[3],,Parchim/Süd - Wolmirstedt 332-322
osm_33169401,spatial_1476,Umspannwerk Stendal West,spatial_1476,380.0,1,3,1,0,1,1,,0.0,63.9,[3],,Perleberg - Stendal/West 516
osm_33411203,osm_37764852,Wehrendorf,Lüstringen,220.0,1,3,1,1,1,2,0.0,-1.0,19.9,[3],Luestringen - Wehrendorf BOHMTE W ,Wehrendorf - Westerkappeln WIEHEN O 
osm_33411203,spatial_2090,Wehrendorf,spatial_2090,380.0,1,3,1,0,2,2,,-1.0,36.4,[3],,Wehrendorf - Westerkappeln NSACHS N ; Hanekenfaehr - Wehrendorf NSACHS S 
osm_33411203,spatial_38588,Wehrendorf,spatial_38588,380.0,1,3,1,0,0,0,,,4.6,[3],,
osm_33411203,spatial_9270,Wehrendorf,spatial_9270,380.0,1,3,1,1,1,2,0.0,-1.0,21.1,[3],Y-Wehrendorf (-Ohlensehlen - St. Huelfe) DUEMM S1 ,Ohlensehlen - Wehrendorf DS1
osm_33816726,osm_92165128,Station Halfeshof,Station Linde,380.0,2,3,1,0,2,2,,-1.0,17.8,"[3, 3]",,Dauersberg - Halfeshof DAURSB W ; Linde - Opladen LEICHL O 
osm_34835258,osm_559702819,Emden-Borssum,Konverter Station Emden Ost,220.0,2,6,2,2,0,2,0.0,0.0,2.7,"[3, 6]",Y-Emden/O (-Emden/Borssum - Conneforde) schwarz; Y-Emden/O (-Emden/Borssum - Conneforde) weiss,
osm_34835258,osm_672738029,Emden-Borssum,NA,220.0,1,3,1,0,0,0,,,1.7,[3],,
osm_35176751,osm_525964629,Audorf Süd,Umspannwerk Wilster,380.0,1,6,2,2,0,2,0.0,0.0,50.8,[6],Wilster/W - Audorf/S blau; Wilster/W - Audorf/S rot,
osm_35176751,osm_907539360,Audorf Süd,Schuby/West,380.0,1,6,2,2,0,2,0.0,0.0,41.3,[6],Audorf/S - Schuby/W schwarz; Audorf/S - Schuby/W weiss,
osm_35176751,spatial_15935,Audorf Süd,spatial_15935,380.0,1,3,1,0,2,2,,-1.0,68.4,[3],,Audorf/S - Kummerfeld schwarz; Audorf/S - Hamburg/N weiss
osm_35176751,spatial_16694,Audorf Süd,spatial_16694,380.0,2,3,1,0,2,2,,-1.0,130.3,"[3, 3]",,Audorf/S - Handewitt gruen; Audorf/S - Handewitt blau
osm_35176751,spatial_39458,Audorf Süd,spatial_39458,220.0,1,3,1,1,2,3,0.0,-2.0,0.5,[3],Audorf - Audorf/S 421,Audorf/S - Kiel/S gelb/421; Audorf/S - Kiel/W rot/422
osm_35763481,spatial_35799,Station Witten,spatial_35799,380.0,2,3,1,0,0,0,,,0.5,"[3, 3]",,
osm_35818134,osm_35818137,Station Ruhrort,Station Beeck,220.0,1,3,1,0,0,0,,,2.8,[3],,
osm_35818137,osm_35818522,Station Beeck,NA,220.0,1,3,1,0,0,0,,,1.0,[3],,
osm_35818137,spatial_5601,Station Beeck,spatial_5601,220.0,1,3,1,0,0,0,,,4.3,[3],,
osm_35818522,osm_35833442,NA,NA,220.0,1,6,2,0,0,0,,,1.2,[6],,
osm_35833592,spatial_5601,Umspannwerk Schwelgern,spatial_5601,220.0,2,3,1,0,2,2,,-1.0,1.6,"[3, 3]",,Y-Schwelgern (-Hamborn - Walsum) WALSUM N ; Y-Schwelgern (-Hamborn - Walsum) WALSUM S 
osm_35954395,spatial_1253,Umspannwerk Trossingen,spatial_1253,380.0,2,3,1,0,2,2,,-1.0,2.9,"[3, 3]",,Engstlatt - Trossingen rt; Laufenburg - Trossingen rt
osm_36183042,spatial_12946,Umspannwerk Zwönitz,spatial_12946,380.0,1,3,1,0,0,0,,,4.7,[3],,
osm_373967500,spatial_8615,Bacharach,spatial_8615,380.0,2,3,1,0,2,2,,-1.0,82.7,"[3, 3]",,Bacharach - Weissenthurm SOONWD O ; Waldlaubersheim - Weissenthurm SOONWD W 
osm_37554416,spatial_5599,Station Hamborn,spatial_5599,220.0,1,3,1,2,0,2,-1.0,-1.0,4.7,[3],Y-Hamborn (-Schwelgern - Walsum) WALSUM N ; Y-Hamborn (-Schwelgern - Walsum) WALSUM S ,
osm_37554416,spatial_5759,Station Hamborn,spatial_5759,220.0,1,3,1,0,1,1,,0.0,3.3,[3],,Hamborn - Niederrhein DINSLK W
osm_37721677,spatial_40017,Umspannwerk Altbach 1,spatial_40017,380.0,2,3,1,0,2,2,,-1.0,8.4,"[3, 3]",,Endersbach - Wendlingen bl; Y-Endersbach (-Grossgartach - Muehlhausen) gn
osm_37721677,spatial_8399,Umspannwerk Altbach 1,spatial_8399,380.0,2,3,1,0,4,4,,-3.0,6.4,"[3, 3]",,Altbach - Muehlhausen ws; Altbach - Wendlingen bl; Endersbach - Wendlingen bl; Y-Endersbach (-Grossgartach - Muehlhausen) gn
osm_37764852,spatial_10440,Lüstringen,spatial_10440,220.0,1,3,1,0,0,0,,,12.6,[3],,
osm_37764852,spatial_4896,Lüstringen,spatial_4896,220.0,1,3,1,0,2,2,,-1.0,17.0,[3],,Luestringen - Westerkappeln WESTER S ; Wehrendorf - Westerkappeln WIEHEN O 
osm_38325076,osm_42050342,Umspannwerk Rotensohl,Umspannwerk Goldshöfe,380.0,2,3,1,1,1,2,0.0,-1.0,40.3,"[3, 3]",Goldshoefe - Rotensohl gn,Y-Goldshoefe (-Dellmensingen - Niederstotzingen) ws
osm_38661452,spatial_14679,Umspannwerk Kriftel,spatial_14679,380.0,1,3,1,1,1,2,0.0,-1.0,9.9,[3],Y-Frankfurt/SW (-Kriftel - Karben) 2,Kriftel - Frankfurt TAUNUS 2    
osm_38661452,spatial_34869,Umspannwerk Kriftel,spatial_34869,380.0,2,3,1,0,3,3,,-2.0,7.2,"[3, 3]",,Kriftel - Limburg HESSEN O ; Bischofsheim - Kriftel TREBUR S ; Kelsterbach - Kriftel TREBUR N 
osm_39011884,spatial_348,Umspannwerk Bühl,spatial_348,220.0,2,3,1,0,2,2,,-1.0,3.0,"[3, 3]",,Buehl - Weier gn; Y-Buehl (-Daxlanden - Kuppenheim) rt
osm_395847307,osm_42423415,Station Weißenthurm,Meckenheim,220.0,1,3,1,0,1,1,,0.0,38.2,[3],,Sechtem - Weissenthurm NETTE O 
osm_395847307,osm_42423415,Station Weißenthurm,Meckenheim,380.0,1,3,1,1,1,2,0.0,-1.0,37.8,[3],Meckenheim - Weissenthurm NETTE W ,Sechtem - Weissenthurm MITREI 
osm_395847307,spatial_11188,Station Weißenthurm,spatial_11188,220.0,1,3,1,0,1,1,,0.0,62.2,[3],,Wengerrohr - Weissenthurm KONDLW 
osm_395847307,spatial_2963,Station Weißenthurm,spatial_2963,380.0,2,3,1,0,1,1,,0.0,69.8,"[3, 3]",,Liessem - Weissenthurm WTHURM O 
osm_395847307,spatial_8615,Station Weißenthurm,spatial_8615,380.0,2,3,1,0,2,2,,-1.0,13.6,"[3, 3]",,Bacharach - Weissenthurm SOONWD O ; Waldlaubersheim - Weissenthurm SOONWD W 
osm_398680313,spatial_11839,Jessen Nord (Schweinitz) 380 kV,spatial_11839,380.0,2,3,1,0,2,2,,-1.0,3.5,"[3, 3]",,Förderstedt - Ragow 531; Förderstedt - Jessen/Nord 533
osm_398680313,spatial_787,Jessen Nord (Schweinitz) 380 kV,spatial_787,380.0,2,3,1,0,2,2,,-1.0,157.5,"[3, 3]",,Jessen/Nord - Lauchstädt 499; Jessen/Nord - Marke 500
osm_409305507,spatial_382,Umspannwerk Altlußheim,spatial_382,220.0,2,3,1,0,1,1,,0.0,49.1,"[3, 3]",,Altlussheim - Daxlanden bl
osm_41072584,spatial_36056,Waldeck,spatial_36056,380.0,2,3,1,0,0,0,,,0.5,"[3, 3]",,
osm_41072584,spatial_669,Waldeck,spatial_669,380.0,1,3,1,2,0,2,-1.0,-1.0,3.4,[3],Y-Waldeck (-Waldeck - Borken - Twistetal) 3; Y-Waldeck (-Waldeck - Borken - Twistetal) 2,
osm_41232144,spatial_195,Umspannwerk Twistetal,spatial_195,380.0,2,3,1,0,4,4,,-3.0,21.5,"[3, 3]",,Elsen - Twistetal 2; Elsen - Twistetal 1; Nehden - Twistetal TO3; Nehden - Twistetal TW4
osm_41232144,spatial_669,Umspannwerk Twistetal,spatial_669,380.0,1,3,1,1,0,1,0.0,0.0,23.4,[3],Y-Waldeck (-Twistetal - Borken) 3,
osm_41334805,spatial_14356,Drehstromschaltwerk Neckarwestheim,spatial_14356,220.0,2,3,1,0,0,0,,,24.0,"[3, 3]",,
osm_41334805,spatial_8148,Drehstromschaltwerk Neckarwestheim,spatial_8148,220.0,1,3,1,0,0,0,,,49.1,[3],,
osm_41389594,spatial_10390,Dellmensingen,spatial_10390,220.0,1,3,1,0,0,0,,,80.1,[3],,
osm_41389594,spatial_35541,Dellmensingen,spatial_35541,220.0,1,3,1,0,0,0,,,20.0,[3],,
osm_41389594,spatial_7606,Dellmensingen,spatial_7606,380.0,2,3,1,0,2,2,,-1.0,29.7,"[3, 3]",,Y-Voehringen (-Dellmensingen - Hoheneck) DONAU O ; Dellmensingen - Voehringen DONAU W     
osm_414169327,spatial_12587,Umspannwerk Heinersdorf,spatial_12587,380.0,2,3,1,2,0,2,-1.0,-1.0,90.4,"[3, 3]",Eisenhüttenstadt (Abzweig) - Heinersdorf (Abzweig) 547-4; Eisenhüttenstadt (Abzweig) - Heinersdorf (Abzweig) 548-4,
osm_42049947,spatial_1256,Umspannwerk Villingen,spatial_1256,380.0,1,3,1,1,0,1,0.0,0.0,16.3,[3],Y-Villingen (-Engstlatt - Kuehmoss) gn,
osm_42050342,spatial_14054,Umspannwerk Goldshöfe,spatial_14054,220.0,1,3,1,0,0,0,,,55.8,[3],,
osm_42097854,osm_54359256,Station Osburg,Umspannwerk Uchtelfangen,380.0,1,3,1,1,1,2,0.0,-1.0,47.5,[3],Osburg - Uchtelfangen UCHTLF O ,Niederstedem - Uchtelfangen UCHTLF W 
osm_42097854,spatial_39770,Station Osburg,spatial_39770,380.0,1,3,1,0,0,0,,,2.3,[3],,
osm_42097854,spatial_4628,Station Osburg,spatial_4628,380.0,1,3,1,0,2,2,,-1.0,11.7,[3],,Niederstedem - Osburg GILZEM O ; Niederstedem - Uchtelfangen UCHTLF W 
osm_42372159,osm_42410916,Umspannwerk Dettingen,Großkrotzenburg,380.0,1,3,1,1,1,2,0.0,-1.0,3.9,[3],Dettingen - Grosskrotzenburg US1,Urberach - Grosskrotzenburg UN2
osm_42410916,osm_42411962,Großkrotzenburg,Kraftwerkseinspeisung Staudinger,220.0,2,3,1,0,5,5,,-4.0,1.3,"[3, 3]",,Grosskrotzenburg - Frankfurt/N 3; Grosskrotzenburg - Trennfeld 217; Y-Doernigheim (-Grosskrotzenburg - Frankfurt/N) 2; Grosskrotzenburg - Trennfeld 218; Y-Doernigheim (-Grosskrotzenburg - Frankfurt/N) 1
osm_42410916,spatial_13135,Großkrotzenburg,spatial_13135,380.0,2,3,1,0,4,4,,-3.0,21.8,"[3, 3]",,Dipperz - Grosskrotzenburg 2; Dipperz - Grosskrotzenburg 1; Bergrheinfeld/W - Grosskrotzenburg 417; Aschaffenburg - Grosskrotzenburg 412
osm_42410916,spatial_37635,Großkrotzenburg,spatial_37635,380.0,2,3,1,0,0,0,,,1.7,"[3, 3]",,
osm_42411962,spatial_13881,Kraftwerkseinspeisung Staudinger,spatial_13881,220.0,1,6,2,0,2,2,,0.0,72.7,[6],,Grosskrotzenburg - Trennfeld 217; Grosskrotzenburg - Trennfeld 218
osm_42488850,osm_42799487,Umspannungsanlage Uentrop,Station Arpe,380.0,1,3,1,1,1,2,0.0,-1.0,65.2,[3],Arpe - Uentrop ARPE W ,Nehden - Uentrop SAUERL N 
osm_42488850,osm_741631067,Umspannungsanlage Uentrop,NA,380.0,2,3,1,0,0,0,,,3.4,"[3, 3]",,
osm_42488850,spatial_10424,Umspannungsanlage Uentrop,spatial_10424,380.0,2,3,1,2,0,2,-1.0,-1.0,1.7,"[3, 3]",Y-Uentrop (-Geithe - Lippborg) GEITHE W ; Y-Uentrop (-Kruckel - Lippborg) HAARST O ,
osm_42488850,spatial_8879,Umspannungsanlage Uentrop,spatial_8879,380.0,2,3,1,2,2,4,-1.0,-3.0,28.8,"[3, 3]",Y-Uentrop (-Gersteinwerk - Guetersloh) GERSTE O ; Y-Uentrop (-Gersteinwerk - Hanekenfaehr) UENTRO N ,Y-Uentrop (-Enniger - Guetersloh) GUETER S ; Roxel - Uentrop UENTRO S 
osm_42488855,spatial_10424,Station Lippborg,spatial_10424,380.0,1,3,1,2,0,2,-1.0,-1.0,0.4,[3],Y-Lippborg (-Geithe - Uentrop) GEITHE W ; Y-Lippborg (-Kruckel - Uentrop) HAARST O ,
osm_42507488,osm_42861703,Station Gersteinwerk,Amelsbüren,220.0,1,3,1,1,0,1,0.0,0.0,28.1,[3],Amelsbueren - Gersteinwerk WERSE W ,
osm_42507488,spatial_2338,Station Gersteinwerk,spatial_2338,220.0,1,3,1,0,2,2,,-1.0,19.9,[3],,Y-Gersteinwerk (-Poeppingshausen - Ruhrzink) CAPPEN N ; Elmenhorst - Gersteinwerk CAPPEN S 
osm_42507488,spatial_39307,Station Gersteinwerk,spatial_39307,220.0,2,3,1,0,0,0,,,1.9,"[3, 3]",,
osm_42507488,spatial_6682,Station Gersteinwerk,spatial_6682,380.0,1,3,1,0,0,0,,,0.6,[3],,
osm_42507488,spatial_6685,Station Gersteinwerk,spatial_6685,380.0,2,3,1,0,4,4,,-3.0,0.5,"[3, 3]",,Y-Gersteinwerk (-Guetersloh - Uentrop) GERSTE O ; Gersteinwerk - Mengede MENGED N ; Y-Gersteinwerk (-Hanekenfaehr - Uentrop) UENTRO N ; Gersteinwerk - Lippe WALTRO S 
osm_42560068,spatial_8879,Station Enniger,spatial_8879,380.0,2,3,1,0,2,2,,-1.0,26.7,"[3, 3]",,Y-Guetersloh (-Gersteinwerk - Uentrop) GERSTE O ; Y-Uentrop (-Enniger - Guetersloh) GUETER S 
osm_42681484,spatial_11885,Vörden,spatial_11885,380.0,1,3,1,0,2,2,,-1.0,24.9,[3],,Y-Voerden (-Bergshausen - Grohnde) 1; Grohnde - Wuergassen 2
osm_42736239,spatial_1249,Umspannwerk Engstlatt,spatial_1249,380.0,2,6,2,0,2,2,,0.0,15.2,"[3, 6]",,Engstlatt - Trossingen rt; Y-Engstlatt (-Kuehmoos - Villingen) gn
osm_42797575,osm_42799487,Station Nehden,Station Arpe,380.0,1,3,1,1,1,2,0.0,-1.0,47.6,[3],Arpe - Nehden SAUERL S ,Nehden - Uentrop SAUERL N 
osm_42797575,spatial_195,Station Nehden,spatial_195,380.0,1,3,1,0,2,2,,-1.0,20.1,[3],,Nehden - Twistetal TO3; Nehden - Twistetal TW4
osm_42809973,spatial_3284,Station Unna,spatial_3284,380.0,2,3,1,0,2,2,,-1.0,3.3,"[3, 3]",,Geithe - Unna HAARST W ; Kruckel - Unna SHWERT N 
osm_42861703,spatial_4902,Amelsbüren,spatial_4902,220.0,1,3,1,0,0,0,,,42.1,[3],,
osm_42872354,spatial_1361,Huntorf,spatial_1361,220.0,2,3,1,2,0,2,-1.0,-1.0,10.9,"[3, 3]",Y-Huntorf (-Huntorf - Conneforde - Sottrum) weiss; Y-Huntorf (-Huntorf - Conneforde - Sottrum) gelb,
osm_43163132,spatial_39349,Umspannwerk Reuter,spatial_39349,380.0,1,3,1,0,2,2,,-1.0,2.8,[3],,Reuter - Mitte 903; Reuter - Charlottenburg 904
osm_43163132,spatial_39835,Umspannwerk Reuter,spatial_39835,380.0,1,3,1,0,2,2,,-1.0,1.7,[3],,Teufelsbruch - Reuter 907; Teufelsbruch - Reuter 908
osm_43163132,spatial_40014,Umspannwerk Reuter,spatial_40014,380.0,2,3,1,0,0,0,,,2.7,"[3, 3]",,
osm_43163132,spatial_40028,Umspannwerk Reuter,spatial_40028,380.0,1,3,1,0,0,0,,,1.2,[3],,
